Borough,Line,Stop Name,Daytime Routes,Image coords,GTFS Stop ID,Station ID,Complex ID,Division,CBD,Structure,GTFS Latitude,GTFS Longitude,North Direction Label,South Direction Label,ADA,ADA Northbound,ADA Southbound,ADA Notes,Georeference
M,Lexington Av,59 St,4 5 2006,"1910,3351",629,400,613,IRT,TRUE,Subway,40.762526,-73.967967,Uptown,Downtown,0,0,0,,POINT (-73.967967 40.762526)
M,Lexington Av,51 St,6,"1909,3546",630,401,612,IRT,TRUE,Subway,40.757107,-73.97192,Uptown,Downtown,1,1,1,,POINT (-73.97192 40.757107)
M,Lexington Av,Grand Central-42 St,4 5 2006,"1907,3728",631,402,610,IRT,TRUE,Subway,40.751776,-73.976848,Uptown,Downtown,1,1,1,,POINT (-73.976848 40.751776)
M,Lexington Av,33 St,6,"1908,4014",632,403,403,IRT,TRUE,Subway,40.746081,-73.982076,Uptown,Downtown,0,0,0,,POINT (-73.982076 40.746081)
M,Lexington Av,28 St,6,"1907,4116",633,404,404,IRT,TRUE,Subway,40.74307,-73.984264,Uptown,Downtown,2,0,1,Downtown only,POINT (-73.984264 40.74307)
M,Lexington Av,23 St,6,"1907,4214",634,405,405,IRT,TRUE,Subway,40.739864,-73.986599,Uptown,Downtown,1,1,1,,POINT (-73.986599 40.739864)
M,Lexington Av,14 St-Union Sq,4 5 2006,"1909,4404",635,406,602,IRT,TRUE,Subway,40.734673,-73.989951,Uptown,Downtown,0,0,0,,POINT (-73.989951 40.734673)
M,Lexington Av,Astor Pl,6,"1907,4495",636,407,407,IRT,TRUE,Subway,40.730054,-73.99107,Uptown,Downtown,0,0,0,,POINT (-73.99107 40.730054)
M,Lexington Av,Bleecker St,6,"1907,4607",637,408,619,IRT,TRUE,Subway,40.725915,-73.994659,Uptown,Downtown,1,1,1,,POINT (-73.994659 40.725915)
M,Lexington Av,Spring St,6,"1909,4837",638,409,409,IRT,TRUE,Subway,40.722301,-73.997141,Uptown,Downtown,0,0,0,,POINT (-73.997141 40.722301)
M,Lexington Av,Canal St,6,"1905,4996",639,410,623,IRT,TRUE,Subway,40.718803,-74.000193,Uptown,Downtown,1,1,1,,POINT (-74.000193 40.718803)
M,Lexington Av,Brooklyn Bridge-City Hall,4 5 2006,"1907,5150",640,411,622,IRT,TRUE,Subway,40.713065,-74.004131,Uptown,Downtown,1,1,1,,POINT (-74.004131 40.713065)
M,Lexington Av,Fulton St,4 5,"1892,5544",418,412,628,IRT,TRUE,Subway,40.710368,-74.009509,Uptown,Downtown,1,1,1,,POINT (-74.009509 40.710368)
M,Lexington Av,Wall St,4 5,"1890,5676",419,413,413,IRT,TRUE,Subway,40.707557,-74.011862,Uptown,Downtown,0,0,0,,POINT (-74.011862 40.707557)
M,Lexington Av,Bowling Green,4 5,"1889,5820",420,414,414,IRT,TRUE,Subway,40.704817,-74.014065,Uptown,Downtown,1,1,1,,POINT (-74.014065 40.704817)
M,Manhattan Bridge,Canal St,N Q,"1774,4999",Q01,19,623,BMT,TRUE,Subway,40.718383,-74.00046,Uptown,Downtown,0,0,0,,POINT (-74.00046 40.718383)
M,Queens Blvd,7 Av,E B D,"1048,3461",D14,277,277,IND,TRUE,Subway,40.762862,-73.981637,Outbound,Downtown,0,0,0,,POINT (-73.981637 40.762862)
M,Queens Blvd,5 Av/53 St,E M,"1704,3485",F12,276,276,IND,TRUE,Subway,40.760167,-73.975224,Queens,Downtown,0,0,0,,POINT (-73.975224 40.760167)
M,Queens Blvd,Lexington Av/53 St,E M,"1986,3483",F11,275,612,IND,TRUE,Subway,40.757552,-73.969055,Queens,Downtown,1,1,1,,POINT (-73.969055 40.757552)
M,Second Av,96 St,Q,"2158,2780",Q05,475,475,IND,FALSE,Subway,40.784318,-73.947152,Last Stop,Downtown,1,1,1,,POINT (-73.947152 40.784318)
M,Second Av,86 St,Q,"2157,2858",Q04,476,476,IND,FALSE,Subway,40.777891,-73.951787,Uptown,Downtown,1,1,1,,POINT (-73.951787 40.777891)
M,Second Av,72 St,Q,"2158,3007",Q03,477,477,IND,FALSE,Subway,40.768799,-73.958424,Uptown,Downtown,1,1,1,,POINT (-73.958424 40.768799)
Q,63rd St,21 St-Queensbridge,F,"2478,3159",B04,221,221,IND,FALSE,Subway,40.754203,-73.942836,Outbound,Manhattan,1,1,1,,POINT (-73.942836 40.754203)
Q,Astoria,Astoria-Ditmars Blvd,N W,"2975,2543",R01,1,1,BMT,FALSE,Elevated,40.775036,-73.912034,Last Stop,Manhattan,0,0,0,,POINT (-73.912034 40.775036)
Q,Astoria,Astoria Blvd,N W,"2975,2659",R03,2,2,BMT,FALSE,Elevated,40.770258,-73.917843,Astoria,Manhattan,1,1,1,,POINT (-73.917843 40.770258)
Q,Astoria,30 Av,N W,"2977,2769",R04,3,3,BMT,FALSE,Elevated,40.766779,-73.921479,Astoria,Manhattan,0,0,0,,POINT (-73.921479 40.766779)
Q,Astoria,Broadway,N W,"2976,2889",R05,4,4,BMT,FALSE,Elevated,40.76182,-73.925508,Astoria,Manhattan,0,0,0,,POINT (-73.925508 40.76182)
Q,Astoria,36 Av,N W,"2976,3002",R06,5,5,BMT,FALSE,Elevated,40.756804,-73.929575,Astoria,Manhattan,0,0,0,,POINT (-73.929575 40.756804)
Q,Astoria,39 Av-Dutch Kills,N W,"2975,3116",R08,6,6,BMT,FALSE,Elevated,40.752882,-73.932755,Astoria,Manhattan,0,0,0,,POINT (-73.932755 40.752882)
Q,Astoria,Queensboro Plaza,N W,"2916,3285",R09,461,461,BMT,FALSE,Elevated,40.750582,-73.940202,Astoria,Manhattan,1,1,1,,POINT (-73.940202 40.750582)
Q,Canarsie,Halsey St,L,"4186,4408",L19,129,129,BMT,FALSE,Subway,40.695602,-73.904084,Manhattan,Outbound,0,0,0,,POINT (-73.904084 40.695602)
Q,Crosstown,Court Sq,G,"2726,3581",G22,281,606,IND,FALSE,Subway,40.746554,-73.943832,Last Stop,Brooklyn,1,1,1,,POINT (-73.943832 40.746554)
Q,Crosstown,21 St,G,"2611,3627",G24,282,282,IND,FALSE,Subway,40.744065,-73.949724,Court Square,Brooklyn,0,0,0,,POINT (-73.949724 40.744065)
Q,Flushing,Flushing-Main St,7,"4437,2356",701,447,447,IRT,FALSE,Subway,40.7596,-73.83003,Last Stop,Manhattan,1,1,1,,POINT (-73.83003 40.7596)
Q,Flushing,Mets-Willets Point,7,"4373,2423",702,448,448,IRT,FALSE,Elevated,40.754622,-73.845625,Outbound,Manhattan,0,0,0,,POINT (-73.845625 40.754622)
Q,Flushing,111 St,7,"4305,2493",705,449,449,IRT,FALSE,Elevated,40.75173,-73.855334,Outbound,Manhattan,0,0,0,,POINT (-73.855334 40.75173)
Q,Flushing,Queensboro Plaza,7,"2922,3367",718,461,461,IRT,FALSE,Elevated,40.750582,-73.940202,Outbound,Manhattan,1,1,1,,POINT (-73.940202 40.750582)
Q,Flushing,103 St-Corona Plaza,7,"4244,2553",706,450,450,IRT,FALSE,Elevated,40.749865,-73.8627,Outbound,Manhattan,0,0,0,,POINT (-73.8627 40.749865)
Q,Flushing,Junction Blvd,7,"4174,2620",707,451,451,IRT,FALSE,Elevated,40.749145,-73.869527,Outbound,Manhattan,1,1,1,,POINT (-73.869527 40.749145)
Q,Flushing,90 St-Elmhurst Av,7,"4111,2684",708,452,452,IRT,FALSE,Elevated,40.748408,-73.876613,Outbound,Manhattan,0,0,0,,POINT (-73.876613 40.748408)
Q,Flushing,82 St-Jackson Hts,7,"4050,2745",709,453,453,IRT,FALSE,Elevated,40.747659,-73.883697,Outbound,Manhattan,0,0,0,,POINT (-73.883697 40.747659)
Q,Flushing,Court Sq,7,"2767,3578",719,462,606,IRT,FALSE,Elevated,40.747023,-73.945264,Outbound,Manhattan,1,1,1,,POINT (-73.945264 40.747023)
Q,Flushing,74 St-Broadway,7,"3939,2860",710,454,616,IRT,FALSE,Elevated,40.746848,-73.891394,Outbound,Manhattan,1,1,1,,POINT (-73.891394 40.746848)
Q,Flushing,69 St,7,"3690,3108",711,455,455,IRT,FALSE,Elevated,40.746325,-73.896403,Outbound,Manhattan,0,0,0,,POINT (-73.896403 40.746325)
Q,Flushing,61 St-Woodside,7,"3603,3194",712,456,456,IRT,FALSE,Elevated,40.74563,-73.902984,Outbound,Manhattan,1,1,1,,POINT (-73.902984 40.74563)
Q,Flushing,33 St-Rawson St,7,"3183,3375",716,460,460,IRT,FALSE,Elevated,40.744587,-73.930997,Outbound,Manhattan,0,0,0,,POINT (-73.930997 40.744587)
Q,Flushing,52 St,7,"3527,3274",713,457,457,IRT,FALSE,Elevated,40.744149,-73.912549,Outbound,Manhattan,0,0,0,,POINT (-73.912549 40.744149)
Q,Flushing,40 St-Lowery St,7,"3345,3364",715,459,459,IRT,FALSE,Elevated,40.743781,-73.924016,Outbound,Manhattan,0,0,0,,POINT (-73.924016 40.743781)
Q,Flushing,46 St-Bliss St,7,"3455,3342",714,458,458,IRT,FALSE,Elevated,40.743132,-73.918435,Outbound,Manhattan,0,0,0,,POINT (-73.918435 40.743132)
Q,Flushing,Vernon Blvd-Jackson Av,7,"2499,3726",721,464,464,IRT,FALSE,Subway,40.742626,-73.953581,Outbound,Manhattan,0,0,0,,POINT (-73.953581 40.742626)
Q,Flushing,Hunters Point Av,7,"2664,3730",720,463,463,IRT,FALSE,Subway,40.742216,-73.948916,Outbound,Manhattan,0,0,0,,POINT (-73.948916 40.742216)
Q,Jamaica,121 St,J Z,"5564,3564",J12,80,80,BMT,FALSE,Elevated,40.700492,-73.828294,Jamaica,Manhattan,0,0,0,,POINT (-73.828294 40.700492)
Q,Jamaica,111 St,J,"5470,3659",J13,81,81,BMT,FALSE,Elevated,40.697418,-73.836345,Jamaica,Manhattan,0,0,0,,POINT (-73.836345 40.697418)
Q,Jamaica,104 St,J Z,"5367,3759",J14,82,82,BMT,FALSE,Elevated,40.695178,-73.84433,Jamaica,Manhattan,0,0,0,,POINT (-73.84433 40.695178)
Q,Jamaica,Woodhaven Blvd,J Z,"5266,3859",J15,83,83,BMT,FALSE,Elevated,40.693879,-73.851576,Jamaica,Manhattan,1,1,1,,POINT (-73.851576 40.693879)
Q,Jamaica,85 St-Forest Pkwy,J,"5166,3962",J16,84,84,BMT,FALSE,Elevated,40.692435,-73.86001,Jamaica,Manhattan,0,0,0,,POINT (-73.86001 40.692435)
Q,Jamaica,75 St-Elderts Ln,J Z,"5148,4049",J17,85,85,BMT,FALSE,Elevated,40.691324,-73.867139,Jamaica,Manhattan,0,0,0,,POINT (-73.867139 40.691324)
Q,Liberty Av,Ozone Park-Lefferts Blvd,A,"5732,4229",A65,195,195,IND,FALSE,Elevated,40.685951,-73.825798,Manhattan,Last Stop,1,1,1,,POINT (-73.825798 40.685951)
Q,Liberty Av,111 St,A,"5647,4318",A64,194,194,IND,FALSE,Elevated,40.684331,-73.832163,Manhattan,Ozone Park,0,0,0,,POINT (-73.832163 40.684331)
Q,Liberty Av,104 St,A,"5558,4398",A63,193,193,IND,FALSE,Elevated,40.681711,-73.837683,Manhattan,Ozone Park,0,0,0,,POINT (-73.837683 40.681711)
Q,Liberty Av,Rockaway Blvd,A,"5459,4502",A61,192,192,IND,FALSE,Elevated,40.680429,-73.843853,Manhattan,Outbound,0,0,0,,POINT (-73.843853 40.680429)
Q,Liberty Av,88 St,A,"5391,4576",A60,191,191,IND,FALSE,Elevated,40.679843,-73.85147,Manhattan,Outbound,0,0,0,,POINT (-73.85147 40.679843)
Q,Liberty Av,80 St,A,"5320,4640",A59,190,190,IND,FALSE,Elevated,40.679371,-73.858992,Manhattan,Outbound,0,0,0,,POINT (-73.858992 40.679371)
Q,Myrtle Av,Middle Village-Metropolitan Av,M,"4005,3784",M01,108,108,BMT,FALSE,Elevated,40.711396,-73.889601,Inbound,Last Stop,1,1,1,,POINT (-73.889601 40.711396)
Q,Myrtle Av,Fresh Pond Rd,M,"4009,3942",M04,109,109,BMT,FALSE,Elevated,40.706186,-73.895877,Inbound,Middle Village,0,0,0,,POINT (-73.895877 40.706186)
Q,Myrtle Av,Forest Av,M,"4009,4095",M05,110,110,BMT,FALSE,Elevated,40.704423,-73.903077,Inbound,Middle Village,0,0,0,,POINT (-73.903077 40.704423)
Q,Myrtle Av,Seneca Av,M,"4008,4249",M06,111,111,BMT,FALSE,Elevated,40.702762,-73.90774,Inbound,Middle Village,0,0,0,,POINT (-73.90774 40.702762)
Q,Queens - Archer,Jamaica-Van Wyck,E,"5405,3204",G07,280,280,IND,FALSE,Subway,40.702566,-73.816859,Jamaica,Manhattan,1,1,1,,POINT (-73.816859 40.702566)
Q,Queens - Archer,Jamaica Center-Parsons/Archer,E J Z,"5845,3196",G05,278,278,IND,FALSE,Subway,40.702147,-73.801109,Last Stop,Manhattan,1,1,1,,POINT (-73.801109 40.702147)
Q,Queens - Archer,Sutphin Blvd-Archer Av-JFK Airport,E J Z,"5719,3324",G06,279,279,IND,FALSE,Subway,40.700486,-73.807969,Jamaica,Manhattan,1,1,1,,POINT (-73.807969 40.700486)
Q,Queens Blvd,Steinway St,M R,"3129,3003",G19,271,271,IND,FALSE,Subway,40.756879,-73.92074,Outbound,Manhattan,0,0,0,,POINT (-73.92074 40.756879)
Q,Queens Blvd,46 St,M R,"3266,2951",G18,270,270,IND,FALSE,Subway,40.756312,-73.913333,Outbound,Manhattan,0,0,0,,POINT (-73.913333 40.756312)
Q,Queens Blvd,Northern Blvd,M R,"3451,2945",G16,269,269,IND,FALSE,Subway,40.752885,-73.906006,Outbound,Manhattan,2,1,0,Outbound only,POINT (-73.906006 40.752885)
Q,Queens Blvd,36 St,M R,"3124,3092",G20,272,272,IND,FALSE,Subway,40.752039,-73.928781,Outbound,Manhattan,0,0,0,,POINT (-73.928781 40.752039)
Q,Queens Blvd,65 St,M R,"3639,2948",G15,268,268,IND,FALSE,Subway,40.749669,-73.898453,Outbound,Manhattan,0,0,0,,POINT (-73.898453 40.749669)
Q,Queens Blvd,Queens Plaza,E M R,"3126,3255",G21,273,273,IND,FALSE,Subway,40.748973,-73.937243,Outbound,Manhattan,1,1,1,,POINT (-73.937243 40.748973)
Q,Queens Blvd,Court Sq-23 St,E M,"2727,3483",F09,274,606,IND,FALSE,Subway,40.747846,-73.946,Outbound,Manhattan,2,1,0,Manhattan-bound only,POINT (-73.946 40.747846)
Q,Queens Blvd,Jackson Hts-Roosevelt Av,E F M R,"3950,2990",G14,267,616,IND,FALSE,Subway,40.746644,-73.891338,Outbound,Manhattan,1,1,1,,POINT (-73.891338 40.746644)
Q,Queens Blvd,Elmhurst Av,M R,"4107,2950",G13,266,266,IND,FALSE,Subway,40.742454,-73.882017,Outbound,Manhattan,0,0,0,,POINT (-73.882017 40.742454)
Q,Queens Blvd,Grand Av-Newtown,M R,"4254,2951",G12,265,265,IND,FALSE,Subway,40.737015,-73.877223,Outbound,Manhattan,0,0,0,,POINT (-73.877223 40.737015)
Q,Queens Blvd,Woodhaven Blvd,M R,"4405,2951",G11,264,264,IND,FALSE,Subway,40.733106,-73.869229,Outbound,Manhattan,0,0,0,,POINT (-73.869229 40.733106)
Q,Queens Blvd,63 Dr-Rego Park,M R,"4549,2953",G10,263,263,IND,FALSE,Subway,40.729846,-73.861604,Outbound,Manhattan,0,0,0,,POINT (-73.861604 40.729846)
Q,Queens Blvd,67 Av,M R,"4699,2950",G09,262,262,IND,FALSE,Subway,40.726523,-73.852719,Outbound,Manhattan,0,0,0,,POINT (-73.852719 40.726523)
Q,Queens Blvd,Forest Hills-71 Av,E F M R,"4847,2988",G08,261,261,IND,FALSE,Subway,40.721691,-73.844521,Outbound,Manhattan,1,1,1,,POINT (-73.844521 40.721691)
Q,Queens Blvd,75 Av,E F,"4972,3032",F07,260,260,IND,FALSE,Subway,40.718331,-73.837324,Jamaica,Manhattan,0,0,0,,POINT (-73.837324 40.718331)
Q,Queens Blvd,Kew Gardens-Union Tpke,E F,"5098,3028",F06,259,259,IND,FALSE,Subway,40.714441,-73.831008,Jamaica,Manhattan,1,1,1,,POINT (-73.831008 40.714441)
Q,Queens Blvd,Jamaica-179 St,F,"5769,2678",F01,254,254,IND,FALSE,Subway,40.712646,-73.783817,Last Stop,Manhattan,1,1,1,,POINT (-73.783817 40.712646)
Q,Queens Blvd,169 St,F,"5680,2760",F02,255,255,IND,FALSE,Subway,40.71047,-73.793604,Jamaica,Manhattan,0,0,0,,POINT (-73.793604 40.71047)
Q,Queens Blvd,Briarwood,E F,"5222,3025",F05,258,258,IND,FALSE,Subway,40.709179,-73.820574,Jamaica,Manhattan,0,0,0,,POINT (-73.820574 40.709179)
Q,Queens Blvd,Parsons Blvd,F,"5594,2846",F03,256,256,IND,FALSE,Subway,40.707564,-73.803326,Jamaica,Manhattan,0,0,0,,POINT (-73.803326 40.707564)
Q,Queens Blvd,Sutphin Blvd,F,"5511,2931",F04,257,257,IND,FALSE,Subway,40.70546,-73.810708,Jamaica,Manhattan,0,0,0,,POINT (-73.810708 40.70546)
Q,Rockaway,Aqueduct Racetrack,A,"5640,4557",H01,196,196,IND,FALSE,At Grade,40.672097,-73.835919,Manhattan,Rockaways,1,1,1,,POINT (-73.835919 40.672097)
Q,Rockaway,Aqueduct-N Conduit Av,A,"5728,4651",H02,197,197,IND,FALSE,At Grade,40.668234,-73.834058,Manhattan,Rockaways,0,0,0,,POINT (-73.834058 40.668234)
Q,Rockaway,Howard Beach-JFK Airport,A,"5841,4764",H03,198,198,IND,FALSE,At Grade,40.660476,-73.830301,Manhattan,Rockaways,1,1,1,,POINT (-73.830301 40.660476)
Q,Rockaway,Broad Channel,A S,"6200,5147",H04,199,199,IND,FALSE,At Grade,40.608382,-73.815925,Inbound,Rockaways,0,0,0,,POINT (-73.815925 40.608382)
Q,Rockaway,Far Rockaway-Mott Av,A,"6501,4597",H11,209,209,IND,FALSE,Viaduct,40.603995,-73.755405,Manhattan,Last Stop,1,1,1,,POINT (-73.755405 40.603995)
Q,Rockaway,Beach 25 St,A,"6501,4748",H10,208,208,IND,FALSE,Viaduct,40.600066,-73.761353,Manhattan,Far Rockaway,0,0,0,,POINT (-73.761353 40.600066)
Q,Rockaway,Beach 36 St,A,"6499,4880",H09,207,207,IND,FALSE,Viaduct,40.595398,-73.768175,Manhattan,Far Rockaway,0,0,0,,POINT (-73.768175 40.595398)
Q,Rockaway,Beach 44 St,A,"6496,5006",H08,206,206,IND,FALSE,Viaduct,40.592943,-73.776013,Manhattan,Far Rockaway,0,0,0,,POINT (-73.776013 40.592943)
Q,Rockaway,Beach 60 St,A,"6498,5131",H07,205,205,IND,FALSE,Viaduct,40.592374,-73.788522,Manhattan,Far Rockaway,0,0,0,,POINT (-73.788522 40.592374)
Q,Rockaway,Beach 67 St,A,"6495,5253",H06,204,204,IND,FALSE,Viaduct,40.590927,-73.796924,Manhattan,Far Rockaway,1,1,1,,POINT (-73.796924 40.590927)
Q,Rockaway,Beach 90 St,A S,"6376,5591",H12,200,200,IND,FALSE,Viaduct,40.588034,-73.813641,Inbound,Rockaway Park,0,0,0,,POINT (-73.813641 40.588034)
Q,Rockaway,Beach 98 St,A S,"6269,5696",H13,201,201,IND,FALSE,Viaduct,40.585307,-73.820558,Inbound,Rockaway Park,0,0,0,,POINT (-73.820558 40.585307)
Q,Rockaway,Beach 105 St,A S,"6164,5801",H14,202,202,IND,FALSE,Viaduct,40.583209,-73.827559,Inbound,Rockaway Park,0,0,0,,POINT (-73.827559 40.583209)
Q,Rockaway,Rockaway Park-Beach 116 St,A S,"6058,5909",H15,203,203,IND,FALSE,At Grade,40.580903,-73.835592,Inbound,Last Stop,1,1,1,,POINT (-73.835592 40.580903)
SI,Staten Island,St George,SIR,"1758,6613",S31,501,501,SIR,FALSE,Open Cut,40.643748,-74.073643,Last Stop,South Shore,1,1,1,,POINT (-74.073643 40.643748)
SI,Staten Island,Tompkinsville,SIR,"1758,6730",S30,502,502,SIR,FALSE,At Grade,40.636949,-74.074835,Ferry,South Shore,0,0,0,,POINT (-74.074835 40.636949)
SI,Staten Island,Stapleton,SIR,"1755,6815",S29,503,503,SIR,FALSE,Elevated,40.627915,-74.075162,Ferry,South Shore,0,0,0,,POINT (-74.075162 40.627915)
SI,Staten Island,Clifton,SIR,"1756,6900",S28,504,504,SIR,FALSE,Elevated,40.621319,-74.071402,Ferry,South Shore,0,0,0,,POINT (-74.071402 40.621319)
SI,Staten Island,Grasmere,SIR,"1729,6996",S27,505,505,SIR,FALSE,Open Cut,40.603117,-74.084087,Ferry,South Shore,0,0,0,,POINT (-74.084087 40.603117)
SI,Staten Island,Old Town,SIR,"1665,7054",S26,506,506,SIR,FALSE,Embankment,40.596612,-74.087368,Ferry,South Shore,0,0,0,,POINT (-74.087368 40.596612)
SI,Staten Island,Dongan Hills,SIR,"1597,7115",S25,507,507,SIR,FALSE,Embankment,40.588849,-74.09609,Ferry,South Shore,1,1,1,,POINT (-74.09609 40.588849)
SI,Staten Island,Jefferson Av,SIR,"1529,7184",S24,508,508,SIR,FALSE,Embankment,40.583591,-74.103338,Ferry,South Shore,0,0,0,,POINT (-74.103338 40.583591)
SI,Staten Island,Grant City,SIR,"1481,7246",S23,509,509,SIR,FALSE,Open Cut,40.578965,-74.109704,Ferry,South Shore,0,0,0,,POINT (-74.109704 40.578965)
SI,Staten Island,New Dorp,SIR,"1412,7305",S22,510,510,SIR,FALSE,Open Cut,40.57348,-74.11721,Ferry,South Shore,1,1,1,,POINT (-74.11721 40.57348)
SI,Staten Island,Oakwood Heights,SIR,"1352,7365",S21,511,511,SIR,FALSE,Open Cut,40.56511,-74.12632,Ferry,South Shore,0,0,0,,POINT (-74.12632 40.56511)
SI,Staten Island,Bay Terrace,SIR,"1287,7428",S20,512,512,SIR,FALSE,Embankment,40.5564,-74.136907,Ferry,South Shore,0,0,0,,POINT (-74.136907 40.5564)
SI,Staten Island,Great Kills,SIR,"1223,7493",S19,513,513,SIR,FALSE,Open Cut,40.551231,-74.151399,Ferry,South Shore,1,1,1,,POINT (-74.151399 40.551231)
SI,Staten Island,Eltingville,SIR,"1158,7559",S18,514,514,SIR,FALSE,Embankment,40.544601,-74.16457,Ferry,South Shore,0,0,0,,POINT (-74.16457 40.544601)
SI,Staten Island,Annadale,SIR,"1101,7622",S17,515,515,SIR,FALSE,Open Cut,40.54046,-74.178217,Ferry,South Shore,0,0,0,,POINT (-74.178217 40.54046)
SI,Staten Island,Huguenot,SIR,"1033,7686",S16,516,516,SIR,FALSE,Open Cut,40.533674,-74.191794,Ferry,South Shore,0,0,0,,POINT (-74.191794 40.533674)
SI,Staten Island,Prince's Bay,SIR,"967,7744",S15,517,517,SIR,FALSE,Open Cut,40.525507,-74.200064,Ferry,South Shore,0,0,0,,POINT (-74.200064 40.525507)
SI,Staten Island,Pleasant Plains,SIR,"907,7814",S14,518,518,SIR,FALSE,Embankment,40.52241,-74.217847,Ferry,South Shore,0,0,0,,POINT (-74.217847 40.52241)
SI,Staten Island,Richmond Valley,SIR,"844,7879",S13,519,519,SIR,FALSE,Open Cut,40.519631,-74.229141,Ferry,Tottenville,0,0,0,,POINT (-74.229141 40.519631)
SI,Staten Island,Arthur Kill,SIR,"784,7939",S11,523,523,SIR,FALSE,At Grade,40.516578,-74.242096,Ferry,Tottenville,1,1,1,,POINT (-74.242096 40.516578)
SI,Staten Island,Tottenville,SIR,"719,8002",S09,522,522,SIR,FALSE,At Grade,40.512764,-74.251961,Ferry,Last Stop,1,1,1,,POINT (-74.251961 40.512764)